,location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
26360,Chatfield Park - 115,Denver-Aurora,US,2018-07-16T19:00:00Z,2018-07-16T13:00:00-06:00,pm25,9.5,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26362,Adams,Denver-Aurora,US,2018-07-16T19:00:00Z,2018-07-16T13:00:00-06:00,pm25,15.5,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26366,Adams,Denver-Aurora,US,2018-07-16T18:00:00Z,2018-07-16T12:00:00-06:00,pm25,16.4,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26368,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-16T18:00:00Z,2018-07-16T12:00:00-06:00,pm25,13.1,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26370,Chatfield Park - 115,Denver-Aurora,US,2018-07-16T18:00:00Z,2018-07-16T12:00:00-06:00,pm25,8.0,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26373,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-16T18:00:00Z,2018-07-16T12:00:00-06:00,pm25,14.2,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26376,Denver - NJH - 14th,Denver-Aurora,US,2018-07-16T18:00:00Z,2018-07-16T12:00:00-06:00,pm25,10.1,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26378,Chatfield Park - 115,Denver-Aurora,US,2018-07-16T17:00:00Z,2018-07-16T11:00:00-06:00,pm25,7.4,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26386,Denver - NJH - 14th,Denver-Aurora,US,2018-07-16T17:00:00Z,2018-07-16T11:00:00-06:00,pm25,9.5,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26389,Adams,Denver-Aurora,US,2018-07-16T17:00:00Z,2018-07-16T11:00:00-06:00,pm25,12.4,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26390,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-16T17:00:00Z,2018-07-16T11:00:00-06:00,pm25,11.9,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26391,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-16T17:00:00Z,2018-07-16T11:00:00-06:00,pm25,10.7,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26392,Adams,Denver-Aurora,US,2018-07-16T16:00:00Z,2018-07-16T10:00:00-06:00,pm25,12.1,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26393,Chatfield Park - 115,Denver-Aurora,US,2018-07-16T16:00:00Z,2018-07-16T10:00:00-06:00,pm25,7.0,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26398,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-16T16:00:00Z,2018-07-16T10:00:00-06:00,pm25,10.6,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26401,Denver - NJH - 14th,Denver-Aurora,US,2018-07-16T16:00:00Z,2018-07-16T10:00:00-06:00,pm25,9.7,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26405,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-16T16:00:00Z,2018-07-16T10:00:00-06:00,pm25,10.0,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26407,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-16T15:00:00Z,2018-07-16T09:00:00-06:00,pm25,8.1,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26409,Chatfield Park - 115,Denver-Aurora,US,2018-07-16T15:00:00Z,2018-07-16T09:00:00-06:00,pm25,6.3,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26410,Denver - NJH - 14th,Denver-Aurora,US,2018-07-16T15:00:00Z,2018-07-16T09:00:00-06:00,pm25,9.5,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26411,Adams,Denver-Aurora,US,2018-07-16T15:00:00Z,2018-07-16T09:00:00-06:00,pm25,12.6,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26414,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-16T15:00:00Z,2018-07-16T09:00:00-06:00,pm25,8.5,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26425,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-16T14:00:00Z,2018-07-16T08:00:00-06:00,pm25,9.0,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26429,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-16T14:00:00Z,2018-07-16T08:00:00-06:00,pm25,10.1,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26430,Adams,Denver-Aurora,US,2018-07-16T14:00:00Z,2018-07-16T08:00:00-06:00,pm25,15.0,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26431,Chatfield Park - 115,Denver-Aurora,US,2018-07-16T14:00:00Z,2018-07-16T08:00:00-06:00,pm25,6.4,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26432,Denver - NJH - 14th,Denver-Aurora,US,2018-07-16T14:00:00Z,2018-07-16T08:00:00-06:00,pm25,9.7,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26440,Adams,Denver-Aurora,US,2018-07-16T13:00:00Z,2018-07-16T07:00:00-06:00,pm25,15.6,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26441,Denver - NJH - 14th,Denver-Aurora,US,2018-07-16T13:00:00Z,2018-07-16T07:00:00-06:00,pm25,9.9,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26445,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-16T13:00:00Z,2018-07-16T07:00:00-06:00,pm25,9.0,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26447,Chatfield Park - 115,Denver-Aurora,US,2018-07-16T13:00:00Z,2018-07-16T07:00:00-06:00,pm25,6.9,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26448,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-16T13:00:00Z,2018-07-16T07:00:00-06:00,pm25,10.9,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26452,Denver - NJH - 14th,Denver-Aurora,US,2018-07-16T12:00:00Z,2018-07-16T06:00:00-06:00,pm25,9.4,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26457,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-16T12:00:00Z,2018-07-16T06:00:00-06:00,pm25,10.4,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26462,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-16T12:00:00Z,2018-07-16T06:00:00-06:00,pm25,7.5,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26463,Adams,Denver-Aurora,US,2018-07-16T12:00:00Z,2018-07-16T06:00:00-06:00,pm25,15.8,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26465,Chatfield Park - 115,Denver-Aurora,US,2018-07-16T12:00:00Z,2018-07-16T06:00:00-06:00,pm25,6.6,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26469,Adams,Denver-Aurora,US,2018-07-16T11:00:00Z,2018-07-16T05:00:00-06:00,pm25,12.9,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26471,Denver - NJH - 14th,Denver-Aurora,US,2018-07-16T11:00:00Z,2018-07-16T05:00:00-06:00,pm25,9.2,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26473,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-16T11:00:00Z,2018-07-16T05:00:00-06:00,pm25,11.7,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26474,Chatfield Park - 115,Denver-Aurora,US,2018-07-16T11:00:00Z,2018-07-16T05:00:00-06:00,pm25,6.3,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26479,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-16T11:00:00Z,2018-07-16T05:00:00-06:00,pm25,7.1,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26482,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-16T10:00:00Z,2018-07-16T04:00:00-06:00,pm25,5.9,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26488,Adams,Denver-Aurora,US,2018-07-16T10:00:00Z,2018-07-16T04:00:00-06:00,pm25,12.0,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26489,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-16T10:00:00Z,2018-07-16T04:00:00-06:00,pm25,12.0,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26491,Denver - NJH - 14th,Denver-Aurora,US,2018-07-16T10:00:00Z,2018-07-16T04:00:00-06:00,pm25,7.6,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26494,Chatfield Park - 115,Denver-Aurora,US,2018-07-16T10:00:00Z,2018-07-16T04:00:00-06:00,pm25,5.3,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26498,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-16T09:00:00Z,2018-07-16T03:00:00-06:00,pm25,10.5,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26501,Adams,Denver-Aurora,US,2018-07-16T09:00:00Z,2018-07-16T03:00:00-06:00,pm25,10.1,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26503,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-16T09:00:00Z,2018-07-16T03:00:00-06:00,pm25,8.9,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26506,Denver - NJH - 14th,Denver-Aurora,US,2018-07-16T09:00:00Z,2018-07-16T03:00:00-06:00,pm25,7.4,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26507,Chatfield Park - 115,Denver-Aurora,US,2018-07-16T09:00:00Z,2018-07-16T03:00:00-06:00,pm25,5.1,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26513,Denver - NJH - 14th,Denver-Aurora,US,2018-07-16T07:00:00Z,2018-07-16T01:00:00-06:00,pm25,6.3,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26514,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-16T07:00:00Z,2018-07-16T01:00:00-06:00,pm25,8.7,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26519,Chatfield Park - 115,Denver-Aurora,US,2018-07-16T07:00:00Z,2018-07-16T01:00:00-06:00,pm25,3.0,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26525,Adams,Denver-Aurora,US,2018-07-16T07:00:00Z,2018-07-16T01:00:00-06:00,pm25,8.0,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26527,Adams,Denver-Aurora,US,2018-07-16T05:00:00Z,2018-07-15T23:00:00-06:00,pm25,7.0,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26528,Chatfield Park - 115,Denver-Aurora,US,2018-07-16T05:00:00Z,2018-07-15T23:00:00-06:00,pm25,2.0,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26529,Denver - NJH - 14th,Denver-Aurora,US,2018-07-16T05:00:00Z,2018-07-15T23:00:00-06:00,pm25,4.9,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26531,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-16T05:00:00Z,2018-07-15T23:00:00-06:00,pm25,5.1,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26533,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-16T05:00:00Z,2018-07-15T23:00:00-06:00,pm25,6.4,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26540,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-16T04:00:00Z,2018-07-15T22:00:00-06:00,pm25,5.9,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26541,Denver - NJH - 14th,Denver-Aurora,US,2018-07-16T04:00:00Z,2018-07-15T22:00:00-06:00,pm25,5.5,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26549,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-16T04:00:00Z,2018-07-15T22:00:00-06:00,pm25,5.4,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26550,Adams,Denver-Aurora,US,2018-07-16T04:00:00Z,2018-07-15T22:00:00-06:00,pm25,6.7,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26552,Chatfield Park - 115,Denver-Aurora,US,2018-07-16T04:00:00Z,2018-07-15T22:00:00-06:00,pm25,2.7,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26553,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-16T02:00:00Z,2018-07-15T20:00:00-06:00,pm25,5.9,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26559,Adams,Denver-Aurora,US,2018-07-16T02:00:00Z,2018-07-15T20:00:00-06:00,pm25,7.9,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26561,Chatfield Park - 115,Denver-Aurora,US,2018-07-16T02:00:00Z,2018-07-15T20:00:00-06:00,pm25,2.9,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26566,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-16T02:00:00Z,2018-07-15T20:00:00-06:00,pm25,3.3,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26567,Denver - NJH - 14th,Denver-Aurora,US,2018-07-16T02:00:00Z,2018-07-15T20:00:00-06:00,pm25,4.5,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26569,Denver - NJH - 14th,Denver-Aurora,US,2018-07-16T01:00:00Z,2018-07-15T19:00:00-06:00,pm25,4.2,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26570,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-16T01:00:00Z,2018-07-15T19:00:00-06:00,pm25,3.2,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26571,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-16T01:00:00Z,2018-07-15T19:00:00-06:00,pm25,4.7,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26573,Adams,Denver-Aurora,US,2018-07-16T01:00:00Z,2018-07-15T19:00:00-06:00,pm25,7.2,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26582,Chatfield Park - 115,Denver-Aurora,US,2018-07-16T01:00:00Z,2018-07-15T19:00:00-06:00,pm25,2.6,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26585,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-16T00:00:00Z,2018-07-15T18:00:00-06:00,pm25,7.6,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26589,Chatfield Park - 115,Denver-Aurora,US,2018-07-16T00:00:00Z,2018-07-15T18:00:00-06:00,pm25,6.7,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26590,Denver - NJH - 14th,Denver-Aurora,US,2018-07-16T00:00:00Z,2018-07-15T18:00:00-06:00,pm25,6.4,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26592,Adams,Denver-Aurora,US,2018-07-16T00:00:00Z,2018-07-15T18:00:00-06:00,pm25,6.9,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26596,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-16T00:00:00Z,2018-07-15T18:00:00-06:00,pm25,4.4,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26602,Adams,Denver-Aurora,US,2018-07-15T23:00:00Z,2018-07-15T17:00:00-06:00,pm25,12.7,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26603,Chatfield Park - 115,Denver-Aurora,US,2018-07-15T23:00:00Z,2018-07-15T17:00:00-06:00,pm25,7.6,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26606,Denver - NJH - 14th,Denver-Aurora,US,2018-07-15T23:00:00Z,2018-07-15T17:00:00-06:00,pm25,8.2,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26608,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-15T23:00:00Z,2018-07-15T17:00:00-06:00,pm25,14.5,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26614,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-15T23:00:00Z,2018-07-15T17:00:00-06:00,pm25,16.8,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26615,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-15T22:00:00Z,2018-07-15T16:00:00-06:00,pm25,17.7,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26616,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-15T22:00:00Z,2018-07-15T16:00:00-06:00,pm25,19.2,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26617,Denver - NJH - 14th,Denver-Aurora,US,2018-07-15T22:00:00Z,2018-07-15T16:00:00-06:00,pm25,9.9,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26624,Adams,Denver-Aurora,US,2018-07-15T22:00:00Z,2018-07-15T16:00:00-06:00,pm25,15.6,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26629,Chatfield Park - 115,Denver-Aurora,US,2018-07-15T22:00:00Z,2018-07-15T16:00:00-06:00,pm25,8.6,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26631,Adams,Denver-Aurora,US,2018-07-15T21:00:00Z,2018-07-15T15:00:00-06:00,pm25,16.2,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26634,Denver - NJH - 14th,Denver-Aurora,US,2018-07-15T21:00:00Z,2018-07-15T15:00:00-06:00,pm25,10.9,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26640,La Casa NCORE - 4545,Denver-Aurora,US,2018-07-15T21:00:00Z,2018-07-15T15:00:00-06:00,pm25,18.4,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
26642,Denver - CAMP - 2105,Denver-Aurora,US,2018-07-15T21:00:00Z,2018-07-15T15:00:00-06:00,pm25,21.1,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
